"student_id","XB","NJ","XSM","ZYM","YX","ZY","BJ"
"pjxyqxbj225","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbj228","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbj230","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj237","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj238","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbj239","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbj240","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbj241","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbj242","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbj243","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj250","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbj251","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbj253","女","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbj255","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbj257","男","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbj261","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbj262","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbj269","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbj271","男","2021级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2105013"
"pjxyqxbj272","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbj273","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbj277","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbj278","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbj279","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbj280","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002018"
"pjxyqxbj282","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbj283","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016029"
"pjxyqxbj284","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj285","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbj286","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbj288","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbj290","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbj293","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbj294","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbj296","男","2020级","空间科学与技术学院","飞行器设计与工程","空间科学与技术学院","飞行器设计与工程","2016031"
"pjxyqxbj301","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbj305","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbj312","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbj314","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj315","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj317","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj319","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbj320","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbj323","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbj325","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj327","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbj330","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj332","女","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbj333","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbj334","男","2020级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2005031"
"pjxyqxbj337","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj340","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbj345","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbj347","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbj348","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbj352","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj353","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbj355","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbj358","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbj359","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj361","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbj365","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj370","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbj371","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj374","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbj379","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbj384","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbj391","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014028"
"pjxyqxbj392","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbj395","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbj397","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbj399","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbj400","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbj403","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbj404","女","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbj405","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
